machine;description;nature;excution;frequency;nextExecution
M01;Termoreg.Ero-Electronic 24Vdc-REF:Z20198CA0;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;3
M01;TERMORESISTOR BA1P3BSI8BG40 MT.4  BRAIDED AND SCREENED- REF: Z21459CA0;ELÉTRICO;INSPEÇÃO/TESTE;6M;3
M01;TERMORESISTOR BA1P3BSI8BG40 MT.4  BRAIDED AND SCREENED- REF: Z21459CA0;ELÉTRICO;INSPEÇÃO/TESTE;6M;3
M01;ALIMENTADOR DE RESISTÊNCIA 7500W 1”1/4 L=450 - REF: Z04342CB0;ELÉTRICO;INSPEÇÃO/TESTE;6M;3
M01;ALIMENTADOR DE RESISTÊNCIA 7500W 1”1/4 L=450 - REF: Z04342CB0;ELÉTRICO;INSPEÇÃO/TESTE;6M;3
M01;ALIMENTADOR DE RESISTÊNCIA 7500W 1”1/4 L=450 - REF: Z04342CB0;ELÉTRICO;INSPEÇÃO/TESTE;6M;3
M01;ALIMENTADOR DE RESISTÊNCIA 7500W 1”1/4 L=450 - REF: Z04342CB0;ELÉTRICO;INSPEÇÃO/TESTE;6M;3
M01;"ELECTROPUMP 30LTS TRIFASICO MOTOR 230/400/50 IP55; TYPE NM 1/AE";ELÉTRICO;LIMPEZA DA VENTOINHA/MEDIÇÃO E ISOLAÇÃO DO MOTOR;6M;3
M02;SENSOR DE TEMPERATURA;ELÉTRICO;INSPEÇÃO/TESTE;6M;10
M02;SENSOR DE TEMPERATURA;ELÉTRICO;INSPEÇÃO/TESTE;6M;9
M02;SENSOR DE TEMPERATURA;ELÉTRICO;INSPEÇÃO/TESTE;6M;8
M02;SENSOR DE PROXIMIDADE;ELÉTRICO;INSPEÇÃO/TESTE;6M;2
M02;SENSOR DE PROXIMIDADE;ELÉTRICO;INSPEÇÃO/TESTE;6M;2
M02;SENSOR DO CILINDRO;ELÉTRICO;INSPEÇÃO/TESTE;6M;4
M02;SENSOR DO CILINDRO;ELÉTRICO;INSPEÇÃO/TESTE;6M;4
M02;SENSOR DO CILINDRO;ELÉTRICO;INSPEÇÃO/TESTE;6M;4
M02;SENSOR DO CILINDRO;ELÉTRICO;INSPEÇÃO/TESTE;6M;4
M03;IHM TOUCH SYSTEM Ts 680;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;BOTOEITRA DE EMERGÊNCIA;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;3M;4
M03;CHAVE GERAL;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;3M;4
M03;DISJUNTOR TRIFÁSICO C80;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;DISJUNTOR MOTOR;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;DISJUNTOR MOTOR;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;SITOP PSU8200 DC24V/20A;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;DISJUNTOR MOTOR;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;CONTACTOR DE FORÇA;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;CONTACTOR DE FORÇA COM AUXILIAR;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;CONTACTOR DE FORÇA ;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;CONTACTOR DE FORÇA ;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;CONTACTOR DE FORÇA COM AUXILIAR;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;CONTACTOR DE FORÇA ;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;CONTACTOR DE FORÇA ;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;CONTACTOR DE FORÇA 24VDC;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;RELÉ DE SEGURANÇA;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;INVERSOR DE FREQUÊNCIA;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;INVERSOR DE FREQUÊNCIA;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;INVERSOR DE FREQUÊNCIA;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;INVERSOR DE FREQUÊNCIA;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;INVERSOR DE FREQUÊNCIA;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;INVERSOR DE FREQUÊNCIA;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;INVERSOR DE FREQUÊNCIA;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;INVERSOR DE FREQUÊNCIA;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;INVERSOR DE FREQUÊNCIA;ELÉTRICO;INSPEÇÃO/ TESTE / TROCA;6M;3
M03;ENCODER ROLO;ELÉTRICO;LIMPEZA / TESTE / TROCA;6M;3
M03;VENTOINHADO MOTOR;MECÂNICO;LIMPEZA DA VENTOINHA/MEDIÇÃO E ISOLAÇÃO DO MOTOR;3M;4
M03;MOTOR DE ELEVAÇÃO DO ROLO CABEÇA TT 90L;MECÂNICO;INSPEÇÃO, MEDIÇÃO DO ISOLAMENTO E REAPERTO DOS BORNES DO PAINEL;6M;3
M03;REDUTOR ORTOGONAL B-A72;MECÂNICO;INSPEÇÃO,  LIMPEZA / LUBRIFICAÇÃO / TESTE /  TROCA;6M;3
M03;MANCAL FL 204;MECÂNICO;INSPEÇÃO,  LIMPEZA E LUBRIFICAÇÃO  / TROCA;A;50
M03;MANCAL FL 204;MECÂNICO;INSPEÇÃO,  LIMPEZA E LUBRIFICAÇÃO  / TROCA;A;50
M03;ACOPLAMENTO DO FUSO ;MECÂNICO;INSPEÇÃO / TESTE / TROCA;A;50
M03;ACOPLAMENTO DO FUSO ;MECÂNICO;INSPEÇÃO / TESTE / TROCA;A;50
M03;MACACO MECÂNICO TRAPEZOIDAL TPR204;MECÂNICO;INSPEÇÃO / TROCA;A;50
M03;MACACO MECÂNICO TRAPEZOIDAL TPR204;MECÂNICO;INSPEÇÃO / TROCA;A;50
M03;FUSO DE ESFERA;MECÂNICO;INSPEÇÃO/TROCA;A;50
M03;FUSO DE ESFERA;MECÂNICO;INSPEÇÃO/TROCA;A;50
M03;MOTOR REDUTOR DO ROLO NMVR 40;MECÂNICO;INSPEÇÃO, MEDIÇÃO DO ISOLAMENTO E REAPERTO DOS BORNES DO PAINEL;A;50
M03;MANCAL UCF 204 SUPORTE DO ROLO;MECÂNICO;INSPEÇÃO,  LIMPEZA E LUBRIFICAÇÃO  / TROCA;A;50
M03;MANCAL UCF 204 SUPORTE DO ROLO;MECÂNICO;INSPEÇÃO,  LIMPEZA E LUBRIFICAÇÃO  / TROCA;A;50
M03;VENTOINHADO MOTOR;MECÂNICO;INSPEÇÃO/MEDIÇÃO DA ISOLAÇÃO DO MOTOR;3M;4
M03;MOTOR DA LAMINAÇÃO;MECÂNICO;INSPEÇÃO, MEDIÇÃO DO ISOLAMENTO E REAPERTO DOS BORNES DO PAINEL;3M;4
M03;EIXO ;MECÂNICO;INSPEÇÃO/TESTE;3M;4
M03;SUPORTE DO FLANGE COM TRAÇÃO D45 UKF 210;MECÂNICO;INSPEÇÃO /TESTE;6M;3
M03;VOLANTE DE REGULAGEM DA LAMINA;MECÂNICO;INSPEÇÃO /TESTE;3M;4
M03;SENSOR DA VOLANTE;ELÉTRICO;INSPEÇÃO /TESTE/TROCA;3M;4
M03;MICRO FIM DE CURSO;ELÉTRICO;LIMPEZA / INSPEÇÃO / TESTE / TROCA;3M;4
M03;POLIA DA LAMINA;MECÂNICO;INSPEÇÃO/LUBRIFICAÇÃO;3M;4
M03;POLIA DA LAMINA;MECÂNICO;INSPEÇÃO/LUBRIFICAÇÃO;3M;4
M03;LAMINA DE CORTE 9494x60x0,6;MECÂNICO;INSPEÇÃO /TESTE/TROCA;3M;4
M03;SENSOR DE PRESENÇA;ELÉTRICO;INSPEÇÃO /TESTE/TROCA;3M;4
M03;SENSOR DE PRESENÇA;ELÉTRICO;INSPEÇÃO /TESTE/TROCA;3M;4
M03;MOTOR DE AFIAÇÃO KW 0,25 4 POLOS ;MECÂNICO;INSPEÇÃO, MEDIÇÃO DO ISOLAMENTO E REAPERTO DOS BORNES DO PAINEL;3M;4
M03;VENTOINHADO MOTOR;MECÂNICO;INSPEÇÃO / LIMPEZA DA VENTOINHA/MEDIÇÃO DA ISOLAÇÃO DO MOTOR;3M;4
M03;MOTOR DE AFIAÇÃO KW 0,25 4 POLOS ;MECÂNICO;INSPEÇÃO, MEDIÇÃO DO ISOLAMENTO E REAPERTO DOS BORNES DO PAINEL;3M;4
M03;VENTOINHADO MOTOR;MECÂNICO;INSPEÇÃO / LIMPEZA DA VENTOINHA;3M;4
M03;REBOLO DE AFIAÇÃO SGB 60MVX;MECÂNICO;INSPEÇÃO / TROCA;6M;3
M03;REBOLO DE AFIAÇÃO SGB 60MVX;MECÂNICO;INSPEÇÃO / TROCA;3M;4
M03;MANCAL UCPA 204 D;MECÂNICO;INSPEÇÃO,  LIMPEZA E LUBRIFICAÇÃO  / TROCA;A;50
M03;MANCAL UCPA 204 D;MECÂNICO;INSPEÇÃO,  LIMPEZA E LUBRIFICAÇÃO  / TROCA;A;50
M03;CILINDRO PNEUMATICO TTX 40X25;MECÂNICO;INSPEÇÃO / TROCA;6M;3
M03;MOTOR REDUTOR DO EMPURRADOR NMRV 30;MECÂNICO;INSPEÇÃO, MEDIÇÃO DO ISOLAMENTO E REAPERTO DOS BORNES DO PAINEL;3M;4
M03;MACACO MECÂNICO REVERSÃO ANGULAR ;MECÂNICO;INSPEÇÃO / LUBRIFICAÇÃO / TESTE / TROCA;6M;3
M03;MICRO FIM DE CURSO;MECÂNICO;LIMPEZA / INSPEÇÃO / TESTE / TROCA;3M;4
M03;MICRO FIM DE CURSO;MECÂNICO;LIMPEZA / INSPEÇÃO / TESTE / TROCA;3M;4
M03;MACACO MECÂNICO REVERSÃO ANGULAR ;MECÂNICO;INSPEÇÃO / LUBRIFICAÇÃO / TESTE / TROCA;A;50
M03;MACACO MECÂNICO REVERSÃO ANGULAR;MECÂNICO;INSPEÇÃO / LUBRIFICAÇÃO / TESTE / TROCA;3M;4
M03;MACACO MECÂNICO REVERSÃO ANGULAR ;MECÂNICO;INSPEÇÃO / LUBRIFICAÇÃO / TESTE / TROCA;6M;3
M03;MACACO MECÂNICO REVERSÃO ANGULAR ;MECÂNICO;INSPEÇÃO / LUBRIFICAÇÃO / TESTE / TROCA;6M;3
M03;MACACO MECÂNICO REVERSÃO ANGULAR ;MECÂNICO;INSPEÇÃO / LUBRIFICAÇÃO / TESTE / TROCA;6M;3
M03;MACACO MECÂNICO REVERSÃO ANGULAR ;MECÂNICO;INSPEÇÃO / LUBRIFICAÇÃO / TESTE / TROCA;6M;3
M03;VENTOINHA DO MOTOR;MECÂNICO;INSPEÇÃO / LIMPEZA DA VENTOINHA;3M;4
M03;MOTOR SERVOVENTILADO TT90L 2.2;MECÂNICO;INSPEÇÃO, MEDIÇÃO DO ISOLAMENTO E REAPERTO DOS BORNES DO PAINEL;3M;4
M03;REDUTOR COAXIAL H062U-B3;MECÂNICO;INPESÇÃO/ LIMPEZA/ LUBRIFICAÇÃO /TROCA;6M;3
M03;ROLAMENTO DO GUIA LATERAL INFERIOR DA MESA;MECÂNICO;INSPEÇÃO/TROCA;6M;3
M03;ROLAMENTO DO GUIA LATERAL INFERIOR DA MESA;MECÂNICO;INSPEÇÃO/TROCA;6M;3
M03;ROLAMENTO DO GUIA LATERAL INFERIOR DA MESA;MECÂNICO;INSPEÇÃO/TROCA;6M;3
M03;ROLAMENTO DO GUIA LATERAL INFERIOR DA MESA;MECÂNICO;INSPEÇÃO/TROCA;6M;3
M03;ROLAMENTO DO GUIA SUPERIOR DA MESA;MECÂNICO;INSPEÇÃO/TROCA;6M;3
M03;ROLAMENTO DO GUIA SUPERIOR DA MESA;MECÂNICO;INSPEÇÃO/TROCA;6M;3
M03;ROLAMENTO DO GUIA SUPERIOR DA MESA;MECÂNICO;INSPEÇÃO/TROCA;6M;3
M03;ROLAMENTO DO GUIA SUPERIOR DA MESA;MECÂNICO;INSPEÇÃO/TROCA;6M;3
M03;MOTOR DO VÁCUO;MECÂNICO;INSPEÇÃO, MEDIÇÃO DO ISOLAMENTO E REAPERTO DOS BORNES DO PAINEL;3M;4
M03;VENTILADOR DO SITEMA DE VÁCUO;MECÂNICO;LIMPEZA/INSPEÇÃO E REAPERTO DOS BORNES DO PAINEL;6M;3
M03;ACOPLAMENTO DO VÁCUO;MECÂNICO;INSPEÇÃO/TESTE/TROCA;6M;3
M03;MOTOR DO VÁCUO;MECÂNICO;INSPEÇÃO, MEDIÇÃO DO ISOLAMENTO E REAPERTO DOS BORNES DO PAINEL;3M;4
M03;VENTILADOR DO SITEMA DE VÁCUO;MECÂNICO;LIMPEZA/INSPEÇÃO E REAPERTO DOS BORNES DO PAINEL/ TROCA;6M;3
M03;ACOPLAMENTO DO VÁCUO;MECÂNICO;INSPEÇÃO/TESTE/TROCA;6M;3
M03;MOTOR DO VÁCUO;MECÂNICO;INSPEÇÃO, MEDIÇÃO DO ISOLAMENTO E REAPERTO DOS BORNES DO PAINEL;3M;4
M03;VENTILADOR DO SITEMA DE VÁCUO;MECÂNICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;3
M03;ACOPLAMENTO DO VÁCUO;MECÂNICO;INSPEÇÃO/TESTE/TROCA;6M;3
M03;MOTOR DO VÁCUO;MECÂNICO;INSPEÇÃO, MEDIÇÃO DO ISOLAMENTO E REAPERTO DOS BORNES DO PAINEL;3M;4
M03;VENTILADOR DO SITEMA DE VÁCUO;MECÂNICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;3
M03;ACOPLAMENTO DO VÁCUO;MECÂNICO;INSPEÇÃO/TESTE/TROCA;6M;3
M03;MOTOR DO VÁCUO;MECÂNICO;INSPEÇÃO, MEDIÇÃO DO ISOLAMENTO E REAPERTO DOS BORNES DO PAINEL;3M;4
M03;VENTILADOR DO SITEMA DE VÁCUO;MECÂNICO;INSPEÇÃO/TESTE;3M;4
M03;ACOPLAMENTO DO VÁCUO;MECÂNICO;INSPEÇÃO/TESTE/TROCA;6M;3
M03;MICRO FIM DE CURSO;ELÉTRICO;LIMPEZA / INSPEÇÃO / TESTE / TROCA;6M;3
M03;SENSOR DE IMPACTO;ELÉTRICO;LIMPEZA / INSPEÇÃO / TESTE / TROCA;3M;4
M03;SENSOR DE IMPACTO;ELÉTRICO;LIMPEZA / INSPEÇÃO / TESTE / TROCA;3M;4
M03;VENTOINHA DO MOTOR;MECÂNICO;INSPEÇÃO / LIMPEZA DA VENTOINHA;6M;3
M03;MOTOR AUTOBLOCANTE MT;MECÂNICO;INSPEÇÃO, MEDIÇÃO DO ISOLAMENTO E REAPERTO DOS BORNES DO PAINEL;6M;3
M03;REDUTOR ;MECÂNICO;INSPEÇÃO / TESTE / TROCA;6M;3
M03;ACOPLAMENTO DO EIXO;MECÂNICO;LIMEPZA / INSPEÇÃO / TROCA;6M;3
M03;EIXO D30;MECÂNICO;LIMEPZA / INSPEÇÃO / TROCA;6M;3
M03;MANCAL UCF 206;MECÂNICO;INSPEÇÃO / LUBRIFICAÇÃO / TESTE / TROCA;6M;3
M03;MANCAL UCF 206;MECÂNICO;INSPEÇÃO / LUBRIFICAÇÃO / TESTE / TROCA;6M;3
M03;MANCAL UCF 206;MECÂNICO;INSPEÇÃO / LUBRIFICAÇÃO / TESTE / TROCA;6M;3
M03;MANCAL UCP 210;MECÂNICO;INSPEÇÃO / LUBRIFICAÇÃO / TESTE / TROCA;6M;3
M03;MANCAL UCP 210;MECÂNICO;INSPEÇÃO / LUBRIFICAÇÃO / TESTE / TROCA;6M;3
M03;FUSO DE ESFERA DA COLUNA;MECÂNICO;INSPEÇÃO / LUBRIFICAÇÃO / TESTE / TROCA;6M;3
M03;FUSO DE ESFERA DA COLUNA;MECÂNICO;INSPEÇÃO / LUBRIFICAÇÃO / TESTE / TROCA;6M;3
M03;ENCODER CABEÇA;ELÉTRICO;INSPEÇÃO / TESTE / TROCA;6M;3
M03;MICRO FIM DE CURSO;ELÉTRICO;INSPEÇÃO / TESTE / TROCA;3M;4
M03;MICRO FIM DE CURSO;ELÉTRICO;INSPEÇÃO / TESTE / TROCA;3M;4
M03;MICRO FIM DE CURSO;ELÉTRICO;INSPEÇÃO / TESTE / TROCA;3M;4
M03;GRADE FRONTAL A MESA FIXA ;MECÂNICO;INSPEÇÃO / REPARO;A;50
M03;GRADE LATERAL FIXA DO ARCO;MECÂNICO;INSPEÇÃO / REPARO;A;50
M03;GRADE LATERAL FIXA DO ARCO;MECÂNICO;INSPEÇÃO / REPARO;A;50
M03;GRADE LATERAL FIXA DO ARCO;MECÂNICO;INSPEÇÃO / REPARO;A;50
M03;GRADE POSTERIOR A MESA FIXA ;MECÂNICO;INSPEÇÃO / REPARO;A;50
M03;GRADE DE VISITA;MECÂNICO;INSPEÇÃO / TESTE / TROCA;A;50
M03;GRADE DE VISITA;MECÂNICO;INSPEÇÃO / TESTE / TROCA;A;50
M03;JANELA DE VISITA;MECÂNICO;INSPEÇÃO / TESTE ;A;50
M03;SENSOR CORTINA DE LUZ;ELÉTRICO;INSPEÇÃO / TESTE / TROCA;3M;4
M03;RECEPTOR CORTINA DE LUZ;ELÉTRICO;INSPEÇÃO / TESTE / TROCA;3M;4
M03;SENSOR DE SEGURANÇA;ELÉTRICO;INSPEÇÃO / TESTE / TROCA;3M;4
M03;SENSOR DE SEGURANÇA;ELÉTRICO;INSPEÇÃO / TESTE / TROCA;3M;4
M03;SENSOR DE SEGURANÇA;ELÉTRICO;INSPEÇÃO / TESTE / TROCA;3M;4
M04;IHM TOUCH SYSTEM Ts 680;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;BOTOEITRA DE EMERGÊNCIA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;CHAVE GERAL;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;DISJUNTOR TRIFÁSICO C80;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;DISJUNTOR MOTOR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;DISJUNTOR MOTOR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;SITOP PSU8200 DC24V/20A;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;DISJUNTOR MOTOR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;CONTACTOR DE FORÇA COM AUXILIAR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;CONTACTOR DE FORÇA ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;CONTACTOR DE FORÇA ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;CONTACTOR DE FORÇA COM AUXILIAR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;CONTACTOR DE FORÇA ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;CONTACTOR DE FORÇA ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;CONTACTOR DE FORÇA 24VDC;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;RELÉ DE SEGURANÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;INVERSOR DE FREQUÊNCIA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;INVERSOR DE FREQUÊNCIA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;INVERSOR DE FREQUÊNCIA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;INVERSOR DE FREQUÊNCIA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;INVERSOR DE FREQUÊNCIA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;INVERSOR DE FREQUÊNCIA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;INVERSOR DE FREQUÊNCIA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;INVERSOR DE FREQUÊNCIA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;INVERSOR DE FREQUÊNCIA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;4
M04;ENCODER ROLO;ELÉTRICO;INSPEÇÃO/TESTE;3M;4
M04;VENTOINHADO MOTOR;MECÂNICO;LIMPEZA DA  VENTOINHA;3M;4
M04;MOTOR DE ELEVAÇÃO DO ROLO CABEÇA TT 90L;MECÂNICO;MEDIÇÃO E ISOLAÇÃO DO MOTOR;6M;4
M04;REDUTOR ORTOGONAL B-A72;MECÂNICO;LUBRIFICAÇÃO;3M;4
M04;MANCAL FL 204;MECÂNICO;LUBRIFICAÇÃO;M;4
M04;MANCAL FL 204;MECÂNICO;LUBRIFICAÇÃO;M;4
M04;ACOPLAMENTO DO FUSO ;MECÂNICO;INSPEÇÃO;6M;4
M04;ACOPLAMENTO DO FUSO ;MECÂNICO;INSPEÇÃO;6M;4
M04;MACACO MECÂNICO TRAPEZOIDAL TPR204;MECÂNICO;INSPEÇÃO;6M;4
M04;MACACO MECÂNICO TRAPEZOIDAL TPR204;MECÂNICO;INSPEÇÃO;6M;4
M04;FUSO DE ESFERA;MECÂNICO;LUBRIFICAÇÃO;M;4
M04;FUSO DE ESFERA;MECÂNICO;LUBRIFICAÇÃO;M;4
M04;MOTOR REDUTOR DO ROLO NMVR 40;MECÂNICO;LUBRIFICAÇÃO;3M;4
M04;MANCAL UCF 204 SUPORTE DO ROLO;MECÂNICO;LUBRIFICAÇÃO;M;4
M04;MANCAL UCF 204 SUPORTE DO ROLO;MECÂNICO;LUBRIFICAÇÃO;M;4
M04;VENTOINHADO MOTOR;MECÂNICO;LIMPEZA DA  VENTOINHA;3M;4
M04;MOTOR DA LAAÇÃO;MECÂNICO;MEDIÇÃO E ISOLAÇÃO DO MOTOR;6M;4
M04;EIXO ;MECÂNICO;INSPEÇÃO;6M;4
M04;SUPORTE DO FLANGE COM TRAÇÃO D45 UKF 210;MECÂNICO;INSPEÇÃO;A;4
M04;VOLANTE DE REGULAGEM DA LAA;MECÂNICO;INSPEÇÃO;A;4
M04;SENSOR DA VOLANTE;ELÉTRICO;INSPEÇÃO/TESTE;3M;4
M04;MICRO FIM DE CURSO;ELÉTRICO;INSPEÇÃO/TESTE;3M;4
M04;POLIA DA LAA;MECÂNICO;INSPEÇÃO;A;4
M04;POLIA DA LAA;MECÂNICO;INSPEÇÃO;A;4
M04;LAA DE CORTE 9494x60x0,6;MECÂNICO;TROCA DA LÂA;2M;4
M04;SENSOR DE PRESENÇA;ELÉTRICO;INSPEÇÃO/TESTE;3M;4
M04;SENSOR DE PRESENÇA;ELÉTRICO;INSPEÇÃO/TESTE;3M;4
M04;MOTOR DE AFIAÇÃO KW 0,25 4 POLOS ;MECÂNICO;MEDIÇÃO E ISOLAÇÃO DO MOTOR;6M;4
M04;VENTOINHADO MOTOR;MECÂNICO;LIMPEZA DA VENTOINHA;3M;4
M04;MOTOR DE AFIAÇÃO KW 0,25 4 POLOS ;MECÂNICO;MEDIÇÃO E ISOLAÇÃO DO MOTOR;6M;4
M04;VENTOINHADO MOTOR;MECÂNICO;LIMPEZA DA  VENTOINHA;3M;4
M04;REBOLO DE AFIAÇÃO SGB 60MVX;MECÂNICO;INSPEÇÃO/TROCA;6M;4
M04;REBOLO DE AFIAÇÃO SGB 60MVX;MECÂNICO;INSPEÇÃO/TROCA;6M;4
M04;MANCAL UCPA 204 D;MECÂNICO;LUBRIFICAÇÃO;M;4
M04;MANCAL UCPA 204 D;MECÂNICO;LUBRIFICAÇÃO;M;4
M04;CILINDRO PNEUMATICO TTX 40X25;MECÂNICO;INSPEÇÃO/TESTE;3M;4
M04;MOTOR REDUTOR DO EMPURRADOR NMRV 30;MECÂNICO;LUBRIFICAÇÃO;3M;4
M04;MACACO MECÂNICO REVERSÃO ANGULAR ;MECÂNICO;LUBRIFICAÇÃO;3M;4
M04;MICRO FIM DE CURSO;ELÉTRICO;INSPEÇÃO/TESTE;3M;4
M04;MICRO FIM DE CURSO;ELÉTRICO;INSPEÇÃO/TESTE;3M;4
M04;MACACO MECÂNICO REVERSÃO ANGULAR ;MECÂNICO;LUBRIFICAÇÃO;3M;4
M04;MACACO MECÂNICO REVERSÃO ANGULAR;MECÂNICO;LUBRIFICAÇÃO;3M;4
M04;MACACO MECÂNICO REVERSÃO ANGULAR ;MECÂNICO;LUBRIFICAÇÃO;3M;4
M04;MACACO MECÂNICO REVERSÃO ANGULAR ;MECÂNICO;LUBRIFICAÇÃO;3M;4
M04;MACACO MECÂNICO REVERSÃO ANGULAR ;MECÂNICO;LUBRIFICAÇÃO;3M;4
M04;MACACO MECÂNICO REVERSÃO ANGULAR ;MECÂNICO;LUBRIFICAÇÃO;3M;4
M04;VENTOINHA DO MOTOR;MECÂNICO;LIMPEZA DA VENTOINHA;3M;4
M04;MOTOR SERVOVENTILADO TT90L 2.2;MECÂNICO;MEDIÇÃO E ISOLAÇÃO DO MOTOR;6M;4
M04;REDUTOR COAXIAL H062U-B3;MECÂNICO;LUBRIFICAÇÃO;3M;4
M04;ROLAMENTO DO GUIA LATERAL INFERIOR DA MESA;MECÂNICO;LUBRIFICAÇÃO;M;4
M04;ROLAMENTO DO GUIA LATERAL INFERIOR DA MESA;MECÂNICO;LUBRIFICAÇÃO;M;4
M04;ROLAMENTO DO GUIA SUPERIOR DA MESA;MECÂNICO;LUBRIFICAÇÃO;M;4
M04;MOTOR DO VÁCUO;MECÂNICO;LIMPEZA DA VENTOINHA/MEDIÇÃO E ISOLAÇÃO DO MOTOR;6M;4
M04;VENTILADOR DO SITEMA DE VÁCUO;MECÂNICO;INSPEÇÃO/LIMPEZA;6M;4
M04;ACOPLAMENTO DO VÁCUO;MECÂNICO;INSPEÇÃO;6M;4
M04;MOTOR DO VÁCUO;MECÂNICO;LIMPEZA DA VENTOINHA/MEDIÇÃO E ISOLAÇÃO DO MOTOR;6M;4
M04;MOTOR DO VÁCUO;MECÂNICO;LIMPEZA DA VENTOINHA/MEDIÇÃO E ISOLAÇÃO DO MOTOR;6M;4
M04;VENTILADOR DO SITEMA DE VÁCUO;MECÂNICO;INSPEÇÃO/LIMPEZA;6M;4
M04;ACOPLAMENTO DO VÁCUO;MECÂNICO;INSPEÇÃO;6M;4
M04;MOTOR DO VÁCUO;MECÂNICO;LIMPEZA DA VENTOINHA/MEDIÇÃO E ISOLAÇÃO DO MOTOR;6M;4
M04;VENTILADOR DO SITEMA DE VÁCUO;MECÂNICO;INSPEÇÃO/LIMPEZA;6M;4
M04;ACOPLAMENTO DO VÁCUO;MECÂNICO;INSPEÇÃO;6M;4
M04;MOTOR DO VÁCUO;MECÂNICO;LIMPEZA DA VENTOINHA/MEDIÇÃO E ISOLAÇÃO DO MOTOR;6M;4
